gender,job,workclass_DE,education_DE,marital.status_DE,race_DE,hours.per.week_DE,income_DE,company_DE,lat,long,city_pop,product_id_TE,brand_TE,user_id_TE,user_session_TE,shopping_mall_TE,trans_year,trans_month,amt,is_fraud
1,50,2,11,2,4,32,0,241,48.6669,-96.5969,140,1048,125,503,352,6,0,7,48.51,1
1,128,2,8,2,4,32,0,161,38.4207,-79.4629,99,1495,48,7,232,6,1,3,94.37,0
0,148,2,11,2,4,32,0,191,45.5197,-123.8761,1530,976,283,284,65,7,1,7,20.68,1
0,7,2,11,2,4,46,0,233,29.7972,-95.3288,2906700,1543,113,85,511,9,1,0,18.89,1
1,13,2,11,2,4,32,0,116,34.7789,-86.5438,190178,964,148,320,117,5,0,2,813.21,1
1,80,2,0,2,4,32,0,50,43.5835,-70.3457,18760,4,18,393,667,6,0,1,173.21,0
0,68,2,11,2,4,15,0,183,41.9488,-86.4913,3104,293,29,202,385,6,0,10,162.95,0
1,145,2,1,2,4,32,0,359,43.2064,-90.9405,153,107,146,89,58,6,0,0,63.64,0
1,116,2,15,2,4,32,0,116,39.4015,-75.8654,663,12,146,575,522,5,0,0,339.86,1
1,27,2,15,2,4,41,0,233,33.6751,-98.6576,2317,187,18,258,0,0,1,3,36.32,0
1,54,2,11,2,4,32,0,261,36.0434,-90.2907,1120,471,129,237,525,4,1,0,8.76,0
1,93,4,11,2,4,40,0,107,38.046,-122.1866,198,361,59,157,458,3,1,8,55.26,0
1,15,2,7,2,4,9,0,127,46.2306,-112.1138,1939,1313,292,548,454,7,0,11,1191.57,1
1,81,2,5,2,4,32,0,276,41.8948,-73.9767,2471,1238,292,276,303,5,0,5,185.14,0
1,73,2,1,2,4,23,0,120,41.603,-93.633,222785,1306,150,602,332,7,0,0,307.56,1
0,51,2,11,2,4,26,0,359,34.2853,-91.3336,5161,136,357,247,330,4,0,8,958.33,1
0,134,1,11,2,4,32,0,341,40.7268,-124.2174,276,997,111,368,32,1,0,0,49.83,1
0,48,1,11,2,4,37,0,118,46.7531,-121.9898,759,201,357,56,641,2,1,7,962.97,1
1,61,2,5,2,4,32,0,341,36.115,-84.0438,4729,1547,292,511,225,9,0,4,328.57,1
1,46,2,1,2,4,32,0,231,39.6591,-87.4208,10085,969,322,169,289,5,0,7,312.88,1
0,123,0,9,2,1,32,0,322,32.5486,-80.307,2408,1194,292,422,592,9,0,8,25.89,0
0,5,4,11,2,4,32,0,241,32.0758,-96.701,1563,61,18,268,636,3,0,5,9.45,0
0,34,2,7,2,4,34,0,68,33.3305,-105.6933,8874,963,169,523,408,2,0,11,29.53,0
0,51,1,7,2,4,32,0,359,40.5553,-77.4001,1909,601,244,359,612,1,0,2,4.64,0
1,43,2,8,2,4,32,0,272,38.2586,-78.4074,9815,1546,308,85,511,4,0,5,59.96,0
0,138,2,9,2,4,41,0,68,36.126,-115.1454,1417793,1043,338,532,452,6,1,7,938.98,1
1,5,4,9,2,4,23,0,250,40.954,-76.1747,143,133,292,228,140,4,0,1,298.73,1
0,27,2,9,2,4,32,0,78,36.1124,-78.6476,12335,136,357,147,248,7,0,1,42.91,0
0,36,2,11,2,4,51,0,108,29.7736,-95.4034,2906700,326,292,125,734,6,0,7,235.34,0
1,122,2,11,2,4,32,0,50,40.201,-98.0684,732,751,345,402,324,4,1,4,5.14,0
0,81,2,9,2,4,46,0,68,39.9458,-75.9703,3066,1313,292,548,454,7,1,0,988.9,1
1,145,2,7,2,4,32,0,121,41.2064,-95.9953,518429,1117,330,42,223,9,1,0,73.68,0
0,51,2,11,2,4,32,0,121,39.0026,-76.1424,3862,1628,94,550,404,5,0,7,9.85,1
1,30,3,11,2,4,32,0,359,35.2229,-89.5518,9496,1227,190,332,580,3,0,2,59.79,0
0,47,2,11,2,4,32,0,248,43.5336,-95.6515,399,406,186,45,17,4,0,3,891.41,1
1,25,2,11,2,4,37,0,162,44.6255,-116.4493,129,1189,292,363,482,2,0,0,340.02,1
1,68,4,10,2,4,37,0,359,30.4287,-90.1773,10150,1363,292,170,329,1,0,3,1052.65,1
0,93,2,11,4,4,32,0,9,41.5744,-75.5881,6508,180,18,165,119,4,0,6,1.79,0
0,47,2,11,4,4,34,0,281,43.5336,-95.6515,399,428,155,349,526,0,0,3,19.8,1
0,107,2,11,4,4,32,0,188,36.3011,-91.5281,4726,1519,105,126,148,6,0,9,368.78,1
0,81,0,12,0,4,51,0,248,30.7148,-85.021,3699,1507,62,252,182,5,1,0,105.88,0
0,43,2,1,4,4,32,0,287,35.9335,-84.1481,391389,111,357,47,293,4,0,2,144.56,0
0,13,2,9,4,4,32,0,219,29.8826,-84.5964,217,1256,190,276,303,8,0,4,24.51,0
1,132,2,7,4,4,23,0,50,39.013000000000005,-86.5457,76,622,91,603,567,4,1,7,24.26,0
0,113,2,11,4,4,32,0,106,26.1184,-81.7361,276002,1634,292,361,736,3,0,10,1015.53,1
1,13,2,11,4,2,32,0,50,34.7789,-86.5438,190178,1159,305,437,739,4,0,9,36.65,0
1,76,2,11,5,2,32,0,54,29.3641,-98.4924,1595797,107,146,89,58,3,0,11,5.15,0
1,27,4,15,0,4,41,0,72,44.4477,-93.4252,5211,528,114,208,168,6,0,7,2.14,0
0,81,4,11,6,4,27,0,359,41.3851,-80.1752,606,121,292,182,314,0,1,7,145.48,0
1,122,2,11,4,4,41,0,322,42.0737,-78.0594,239,813,299,261,661,6,0,4,8.96,0
1,0,2,15,4,4,32,0,341,42.18899999999999,-74.9229,782,268,18,257,607,4,1,4,61.56,0
0,51,2,11,4,4,29,0,341,40.1151,-79.8627,427,293,29,202,385,3,0,1,906.61,1
0,52,0,9,4,2,55,0,120,39.3199,-106.6596,61,1545,199,85,511,3,0,2,297.44,1
0,18,1,15,4,4,32,0,252,45.67100000000001,-121.8686,1288,622,91,603,567,4,0,11,57.93,0
0,160,2,11,4,2,32,0,143,37.3304,-121.7913,973849,158,357,247,330,4,0,5,23.2,0
0,76,2,11,4,4,32,0,261,39.7417,-93.6289,271,685,88,148,578,4,0,7,758.05,1
0,1,2,15,4,4,37,0,319,42.6835,-77.8664,4895,90,146,569,432,7,0,3,992.8,1
1,149,2,11,5,4,32,0,241,38.2674,-76.4954,5927,1308,357,602,332,5,0,2,44.56,0
1,4,2,9,4,4,32,0,78,40.5662,-80.2099,1140,595,292,343,260,7,1,3,147.42,0
0,145,2,11,4,4,32,0,352,30.7145,-88.0918,270712,1081,275,413,257,5,0,4,25.27,1
1,20,2,11,4,2,32,0,50,42.4069,-74.1528,277,162,292,365,184,5,0,3,71.69,0
0,81,2,11,4,4,32,0,118,41.0442,-73.9609,5950,1043,338,532,452,0,0,4,348.74,1
1,79,2,15,4,1,32,0,359,34.2956,-99.7494,3202,958,292,598,266,1,0,1,121.25,0
0,134,2,9,0,4,55,0,42,37.9943,-88.9417,324,245,145,86,677,4,0,10,6.27,0
1,137,4,9,3,4,51,0,107,33.141,-84.1759,4138,808,299,428,724,3,0,6,39.69,0
1,145,0,11,4,2,32,0,50,31.2462,-83.6549,5666,35,236,195,229,6,0,2,103.55,1
1,127,1,7,4,4,32,0,162,39.0319,-88.4074,2092,738,43,342,139,5,0,1,16.24,1
1,93,2,11,0,4,38,0,15,42.5545,-90.3508,1306,1497,100,7,232,5,1,6,725.6,1
1,72,2,15,5,4,37,0,116,42.0144,-88.0935,92294,520,18,104,61,4,0,3,79.57,0
0,48,2,9,0,4,47,0,162,46.1838,-101.2589,77,2,18,393,667,7,0,3,905.96,1
0,10,2,9,4,4,27,0,118,42.6315,-75.1866,165,623,84,425,381,2,0,1,368.96,1
1,134,0,11,4,4,32,0,52,38.6865,-121.3494,757530,244,160,90,687,4,0,5,567.53,0
1,103,2,0,6,2,32,0,232,36.0424,-79.3242,6006,859,292,173,498,5,1,7,210.95,0
1,61,2,12,0,4,37,0,107,39.0298,-77.0793,19054,770,292,183,14,4,1,7,61.55,0
0,43,2,11,0,4,40,0,358,32.8463,-96.6972,1263321,1580,115,239,583,6,0,7,7.27,0
1,74,2,8,4,4,51,0,78,39.3426,-114.8859,450,126,292,419,159,5,0,1,43.81,0
1,0,2,11,4,4,32,0,183,37.5802,-80.5248,2443,245,145,202,385,7,0,5,306.45,0
0,145,2,15,5,0,32,0,9,39.5756,-83.7153,338,622,91,603,567,3,1,0,258.64,1
0,88,2,15,4,4,32,0,232,41.8383,-71.4377,203571,1041,180,503,352,2,0,10,233.89,1
1,147,2,11,4,4,32,0,339,39.283,-82.3977,341,1117,330,42,223,6,1,8,332.65,1
1,79,2,15,0,4,32,0,107,39.9347,-86.1633,910148,216,357,468,107,2,0,7,9.36,1
1,64,2,11,0,4,32,0,30,30.459,-90.9027,71335,740,360,323,606,1,0,10,46.9,0
1,31,2,11,4,4,32,0,315,42.8223,-83.2829,24840,406,186,45,17,6,0,4,911.04,1
1,153,2,0,4,4,32,0,11,40.7491,-95.038,7297,111,357,47,293,5,0,5,19.93,0
1,51,2,15,2,4,32,1,359,34.3091,-78.3372,2290,1043,338,532,452,9,0,6,333.43,1
1,93,2,7,2,4,51,1,116,31.882,-88.9981,4573,519,292,283,579,4,1,0,1112.78,1
0,117,2,12,2,4,55,1,183,33.9315,-87.6194,1186,357,59,157,458,8,0,10,77.43,0
0,103,2,12,2,4,37,1,233,26.4722,-81.8122,224256,103,357,473,146,5,1,7,63.24,0
1,81,2,8,2,4,32,1,162,37.6395,-97.1714,409656,23,236,195,229,6,0,1,58.37,0
0,141,3,9,2,4,37,1,118,37.7418,-80.4626,4575,1445,49,577,316,0,0,0,24.33,0
1,98,2,14,2,4,63,1,233,32.7004,-97.6039,13602,614,292,403,360,3,0,1,37.31,0
0,97,3,11,2,4,20,1,140,36.2017,-81.1286,21134,964,148,320,117,3,0,6,53.57,0
1,125,2,9,2,4,32,1,183,40.817,-74.0,13835,995,92,368,32,7,1,6,976.55,1
0,145,2,9,2,4,32,1,271,30.2385,-90.8435,10076,1305,337,149,732,7,0,0,224.14,0
1,27,4,11,2,4,37,1,118,32.1482,-99.1872,1897,456,233,48,347,6,0,8,38.68,0
0,135,1,12,2,4,32,1,345,39.1329,-95.7023,163415,1061,105,126,148,1,0,5,5.62,0
1,51,0,14,2,4,41,1,244,32.8357,-79.8217,20478,1241,292,502,189,4,0,11,2.29,0
1,48,2,9,2,4,46,1,310,38.5662,-121.3286,757530,569,156,417,467,5,0,1,9.67,1
0,53,1,12,2,4,51,1,50,39.849,-86.272,910148,1362,224,170,329,4,1,0,146.16,0
0,145,3,14,2,4,51,1,50,31.9907,-96.9837,522,634,351,604,217,4,0,7,358.27,1
1,31,3,14,2,4,41,1,4,34.9298,-84.9885,74,562,139,588,728,9,1,0,6.39,0
0,145,2,14,2,4,32,1,322,45.4093,-122.6847,42817,859,292,173,498,1,1,7,35.49,0
1,116,1,9,2,4,40,1,316,36.385,-98.0727,1078,1307,150,602,332,6,0,10,1070.83,1
0,152,2,12,2,4,41,1,339,44.0943,-69.4828,1643,1081,275,413,257,4,0,10,86.69,0
1,125,2,0,2,4,32,1,120,44.3566,-103.6999,1979,368,208,123,548,2,0,4,106.22,1
0,109,2,12,2,2,32,1,233,35.2087,-92.2123,969,1643,56,124,256,4,0,6,120.75,1
0,15,1,9,2,4,41,1,18,41.0472,-79.8089,139,1563,292,116,96,2,0,5,6.43,0
1,43,2,12,2,4,36,1,115,32.69,-96.9177,1263321,1045,292,503,352,5,0,10,6.61,1
0,155,2,12,2,4,51,1,183,41.5686,-83.3632,269,101,292,419,159,5,0,10,7.1,0
0,0,2,8,2,4,41,1,104,38.8856,-77.1802,116155,1253,292,223,242,4,0,3,749.49,1
0,114,2,12,2,4,32,1,341,29.9975,-90.2146,137067,771,292,183,14,4,0,11,74.91,0
1,43,2,11,2,4,32,1,317,39.8153,-91.2627,1656,634,351,487,461,9,0,7,19.96,1
0,145,2,12,2,4,32,1,293,36.8421,-85.5396,341,1646,333,387,651,3,0,10,789.14,1
0,6,2,10,2,1,32,1,106,37.3272,-91.0243,241,133,292,203,116,5,1,4,18.46,1
1,147,3,14,2,4,41,1,331,38.8564,-80.158,571,291,184,202,385,4,0,10,54.03,0
0,43,2,12,2,4,32,1,118,33.9845,-85.9077,67082,385,155,306,518,2,1,6,38.54,0
0,91,2,9,2,4,37,1,114,34.5906,-95.38,1760,634,351,338,353,6,0,2,18.05,1
1,78,2,10,2,4,41,1,50,44.8393,-69.2675,3228,1014,292,383,479,5,0,9,307.3,1
0,134,4,9,2,4,59,1,359,20.0271,-155.3697,1490,41,357,585,243,6,0,2,15.18,1
1,93,1,9,2,4,32,1,339,34.7437,-102.5064,53,108,357,267,544,4,1,7,103.42,0
0,108,3,11,2,4,37,1,50,40.7559,-82.5123,92985,529,357,228,140,1,0,9,308.4,1
0,2,5,12,2,4,41,1,120,44.232,-74.4905,6120,1285,292,160,177,3,1,6,24.29,0
0,145,2,11,2,4,51,1,285,36.1499,-95.7923,413574,590,28,534,90,0,1,7,902.43,1
0,134,3,14,2,4,32,1,233,40.5891,-75.4645,166081,216,357,468,107,2,0,6,18.19,0
0,52,1,12,2,2,32,1,232,36.8294,-76.2701,242803,601,244,359,612,6,0,11,309.49,1
1,34,3,10,2,4,51,1,107,44.9595,-93.8482,5619,59,18,560,284,7,0,5,74.19,0
0,51,4,9,2,1,24,1,301,41.1762,-79.1976,1274,589,29,4,660,5,0,10,486.57,1
1,46,4,14,2,4,41,1,50,39.6591,-87.4208,10085,1044,292,49,634,0,0,7,301.73,1
1,145,2,9,2,4,41,1,359,43.2064,-90.9405,153,955,292,302,346,5,1,8,857.25,1
0,10,2,9,2,4,51,1,120,40.1362,-95.2138,1631,722,76,447,349,4,0,11,49.82,0
1,146,2,9,2,4,41,1,78,36.4992,-120.0936,123,627,188,606,271,3,0,11,9.1,1
1,10,5,14,2,4,59,1,183,33.4317,-111.8469,478404,976,283,284,65,4,0,7,355.37,1
1,51,4,14,2,4,51,1,232,44.0575,-69.9656,3224,1162,292,437,739,0,0,0,24.69,0
0,9,2,14,2,4,51,1,248,34.1832,-81.5324,8333,23,236,195,229,7,0,0,89.33,0
1,31,2,9,2,4,32,1,152,34.9298,-84.9885,74,61,18,268,636,6,1,7,96.69,0
1,51,0,15,2,4,51,1,110,40.6868,-73.82300000000001,47211,447,23,586,277,5,0,10,325.72,1
1,40,2,15,2,4,32,1,120,39.0645,-95.6413,163415,1445,49,577,316,3,0,8,280.47,1
1,52,2,9,2,4,37,1,13,34.298,-114.156,126,326,292,125,734,1,0,4,795.01,1
1,61,2,9,2,4,32,1,322,39.0298,-77.0793,19054,1077,320,413,257,2,0,6,3.22,0
0,93,1,12,2,4,33,1,4,32.2768,-95.3031,144160,1471,191,605,255,3,0,6,773.63,1
0,134,2,8,2,4,37,1,20,41.6423,-104.1974,635,433,144,545,373,4,0,5,110.19,1
0,146,4,14,2,0,51,1,120,42.3327,-95.6045,1075,471,129,237,525,8,0,3,302.05,1
0,68,3,9,2,4,32,1,162,28.8989,-81.2473,88735,404,186,45,17,9,0,5,23.22,0
1,134,2,12,2,4,32,1,183,38.6411,-100.138,269,634,351,604,217,7,1,8,84.68,0
1,81,2,12,2,4,15,1,50,45.203,-88.9983,1080,1578,44,239,583,3,0,9,941.5,1
0,127,2,11,2,4,68,1,212,43.7575,-122.481,597,1536,165,361,736,9,0,9,748.35,1
1,56,2,15,2,4,41,1,106,43.5103,-72.1334,2971,994,36,368,32,4,0,0,239.07,1
0,117,0,11,2,4,32,1,107,33.9315,-87.6194,1186,857,66,173,498,5,0,11,9.03,0
0,15,2,8,2,4,41,1,339,46.0062,-86.2555,6469,61,18,268,636,6,0,2,130.29,0
1,46,1,12,2,2,41,1,359,44.6001,-84.2931,864,759,260,11,488,5,0,9,332.61,1
0,105,2,12,2,4,32,1,70,43.0498,-78.851,45100,523,114,104,61,7,0,8,33.45,0
1,79,2,12,2,4,37,1,232,34.4793,-87.4769,1312,590,28,534,90,9,0,11,1.81,0
0,131,3,9,2,4,41,1,78,41.2419,-81.7453,7646,35,236,195,229,7,0,5,8.31,0
0,159,2,12,2,4,37,1,78,43.7557,-97.5936,343,696,79,269,631,0,0,9,73.51,0
1,156,2,15,2,4,41,1,241,38.7894,-77.2818,43102,353,186,87,53,3,0,7,4.56,0
0,146,0,12,2,4,32,1,341,40.813,-83.4196,118,1473,292,208,168,7,0,2,339.79,1
1,52,2,11,2,4,32,1,79,31.0,-82.8555,419,1241,292,502,189,5,0,2,1065.98,1
1,127,2,10,2,4,23,1,78,26.529,-82.0916,3776,101,292,419,159,6,0,5,61.38,0
0,131,2,9,2,4,32,1,116,40.6816,-73.9798,2504700,291,184,202,385,5,1,8,1132.3,1
0,93,2,12,2,4,37,1,331,30.6576,-91.6264,1178,1447,197,577,316,7,0,1,56.51,0
0,120,2,9,2,2,41,1,293,27.2625,-80.3793,181438,623,84,425,381,4,0,2,341.14,1
0,145,2,8,2,4,41,1,116,40.6072,-83.9585,2089,1060,105,126,148,1,0,10,321.5,1
0,87,2,11,2,4,43,1,50,45.8327,-91.0144,1478,1541,176,211,174,4,0,0,816.43,1
0,59,1,12,2,4,32,1,232,27.9004,-82.7152,172247,589,29,4,660,4,0,7,8.29,1
0,134,2,12,2,4,32,1,162,31.8351,-101.0017,1143,229,347,552,771,4,0,6,18.66,1
0,145,2,9,2,4,51,1,50,39.5756,-83.7153,338,1242,292,276,303,5,1,0,20.43,1
0,27,2,9,2,4,32,1,359,46.5901,-117.1692,761,112,357,47,293,1,0,10,795.57,1
0,29,2,12,2,4,51,1,120,42.0158,-73.2913,647,475,292,237,525,4,0,8,62.58,0
0,96,2,9,2,4,41,1,232,40.8626,-91.9534,888,1314,282,548,454,5,0,1,438.5,0
0,30,2,9,2,4,27,1,183,33.0437,-81.7106,1100,1140,241,7,232,5,1,6,842.27,1
0,159,2,12,2,4,46,1,319,43.7557,-97.5936,343,191,18,510,499,1,1,7,331.33,1
0,80,1,12,2,4,27,1,120,47.5196,-101.2332,307,91,146,569,432,5,0,2,355.1,1
1,55,2,9,2,4,19,1,183,47.8342,-90.0476,272,1122,330,42,223,4,0,3,1200.74,1
1,43,4,15,2,4,32,1,298,38.2586,-78.4074,9815,344,292,463,230,5,1,8,42.61,0
0,48,2,9,2,4,51,1,248,46.1838,-101.2589,77,2,18,393,667,3,0,3,831.73,1
0,81,1,12,2,4,27,1,41,31.7706,-84.7936,5726,1628,94,550,404,4,1,8,84.25,0
0,81,4,14,2,4,41,1,50,42.8948,-74.8209,824,723,76,607,111,8,1,0,5.95,0
0,159,2,9,2,4,32,1,79,37.2048,-86.8592,443,1280,292,36,743,3,1,4,3.07,0
0,122,4,12,2,4,32,1,50,44.0577,-76.0196,1271,276,184,202,385,4,0,5,142.15,0
0,43,2,15,2,4,67,1,4,40.0456,-97.4735,121,1239,292,502,189,5,0,3,10.54,1
0,53,2,9,2,1,41,1,119,39.849,-86.272,910148,537,18,104,61,5,0,2,21.67,1
1,134,4,12,2,4,32,1,281,41.6964,-96.9858,1063,432,292,63,532,6,0,9,659.87,1
0,52,2,12,2,4,40,1,118,39.8127,-120.6405,1725,247,18,89,565,6,0,0,298.19,1
1,134,3,11,2,4,51,1,120,41.0552,-110.1603,49,1647,363,387,651,3,0,7,7.82,1
0,93,2,9,2,4,37,1,50,33.5567,-90.5451,1686,1423,292,170,329,7,0,11,720.66,1
0,51,4,9,2,4,37,1,68,39.1412,-94.3515,123373,70,292,608,595,4,0,1,237.78,1
0,43,2,14,2,4,32,1,78,37.6223,-97.3136,409656,574,252,417,467,7,0,7,45.38,0
1,51,2,12,2,4,32,1,233,34.3091,-78.3372,2290,138,229,247,330,6,0,4,1.46,0
0,24,5,9,2,4,51,1,50,40.3625,-87.6692,1807,1139,292,7,232,5,1,7,3.37,0
0,146,2,7,2,4,37,1,362,36.8809,-82.0956,9521,457,233,48,347,5,1,4,729.0,1
0,93,2,9,2,4,37,1,232,41.5744,-75.5881,6508,1019,292,584,60,8,0,8,18.84,1
0,91,3,11,2,4,32,1,118,38.6171,-90.4504,927396,119,292,531,310,9,0,7,18.69,1
0,146,4,0,2,4,27,1,241,30.9416,-83.3574,10295,70,292,608,595,6,0,7,1170.83,1
1,145,2,12,2,4,35,1,50,26.9379,-82.2388,79008,1643,56,469,693,0,0,2,275.54,0
0,5,2,9,2,4,37,1,342,39.596,-86.1309,78968,1565,292,511,225,4,1,3,810.12,1
1,51,4,11,2,4,55,1,59,33.9659,-80.9355,333497,1643,56,124,256,2,0,2,139.45,1
0,123,5,12,2,4,51,1,50,40.3207,-110.436,302,606,40,149,732,5,1,6,8.28,1
1,94,2,15,2,4,52,1,68,29.8575,-82.1483,2060,995,92,368,32,7,0,5,107.16,0
1,143,4,14,2,4,41,1,359,36.6966,-96.7869,471,1442,301,577,316,8,0,2,327.01,1
1,93,0,11,2,2,32,1,341,40.6866,-92.6833,1132,289,184,202,385,4,0,0,843.99,1
0,144,4,8,2,4,11,1,107,33.431,-93.8765,36438,1284,292,160,177,5,1,4,285.88,1
0,121,2,12,2,2,32,1,359,36.2416,-86.6117,22191,378,129,397,591,7,1,8,56.38,0
0,43,1,11,2,4,27,1,248,42.7045,-74.3648,1304,215,205,331,497,5,0,5,1171.78,1
0,58,2,14,2,4,46,1,175,38.0261,-97.6666,1689,1534,292,140,550,5,1,8,107.33,0
0,15,2,9,2,4,23,1,250,46.0062,-86.2555,6469,1044,292,49,634,4,1,8,37.99,0
0,39,4,11,2,4,11,1,339,34.3396,-89.5736,4198,627,188,299,365,6,0,8,776.21,1
1,81,1,12,2,4,46,1,78,45.203,-88.9983,1080,708,75,235,393,4,0,6,99.48,0
1,50,5,10,2,4,59,1,107,48.6669,-96.5969,140,972,157,169,289,4,0,7,307.27,1
1,153,2,9,2,4,51,1,274,40.7491,-95.038,7297,940,353,572,9,6,0,3,946.02,1
1,56,2,9,2,4,41,1,359,39.9961,-79.7678,1946,180,18,566,769,7,0,3,997.56,1
0,51,2,12,2,4,41,1,317,40.1151,-79.8627,427,1542,176,211,174,5,1,8,74.49,0
0,145,2,9,2,4,41,1,341,41.36600000000001,-98.0054,1749,1249,190,502,189,5,0,6,28.39,0
1,135,2,15,2,4,51,1,129,33.6028,-81.9748,46944,1300,292,36,743,4,0,0,897.82,1
0,96,2,11,2,4,37,1,313,40.8626,-91.9534,888,597,244,359,612,4,1,6,20.91,0
0,134,2,10,2,4,15,1,78,36.9766,-90.2848,2601,1362,224,170,329,6,0,10,296.14,1
1,143,3,5,2,4,53,1,60,36.6966,-96.7869,471,362,227,157,458,5,0,8,16.64,0
0,81,3,12,2,4,51,1,120,41.0036,-78.1104,489,1018,292,584,60,4,0,10,199.79,0
0,9,2,10,2,4,41,1,162,40.4679,-77.8967,1334,1197,292,422,592,6,1,0,946.77,1
1,0,2,12,2,4,19,1,232,42.18899999999999,-74.9229,782,390,292,45,17,6,1,8,45.42,0
1,0,3,15,2,4,32,1,127,33.4783,-90.5142,2870,1068,161,179,77,6,0,11,4.95,0
1,42,2,10,2,4,68,1,68,40.8731,-96.1528,1517,857,66,173,498,4,1,3,326.42,1
0,116,2,12,2,4,41,1,78,40.7687,-80.3592,28425,1060,105,126,148,5,1,8,12.19,1
1,89,2,10,2,4,46,1,232,40.5046,-77.7186,4653,524,18,104,61,5,0,2,12.95,0
1,145,2,12,2,4,32,1,162,47.0874,-93.9196,2097,368,208,123,548,1,0,3,84.86,0
1,115,3,9,2,1,51,1,341,28.1762,-81.9591,237282,1236,292,456,649,4,0,10,1022.19,1
1,108,4,15,2,4,41,1,50,39.6991,-78.1762,3766,453,25,373,357,4,0,10,63.42,0
0,145,2,9,2,4,32,1,261,40.6072,-83.9585,2089,61,18,268,636,4,0,10,790.45,1
0,48,2,11,2,4,37,1,319,38.5957,-99.554,320,172,292,419,159,4,1,6,1047.28,1
1,54,1,12,2,4,37,1,183,36.0434,-90.2907,1120,238,184,90,687,5,0,5,834.52,1
1,149,2,9,2,4,41,1,319,30.2508,-89.6011,1414,96,357,573,355,5,1,8,51.33,1
1,81,2,10,2,4,35,1,118,41.7918,-72.7188,370,112,357,47,293,8,0,10,788.87,1
0,49,4,9,2,4,27,1,120,48.8878,-118.2105,149,1283,292,502,189,6,0,0,108.64,0
0,149,2,9,2,4,46,1,183,33.6773,-118.0051,190249,1018,292,584,60,6,0,2,1024.16,1
1,83,3,15,2,4,40,1,107,41.5205,-80.0573,5507,244,160,90,687,8,0,2,78.47,0
0,51,2,12,2,4,41,1,50,32.5104,-86.8138,1089,436,39,152,74,3,1,3,76.52,0
1,68,2,10,2,4,32,1,78,30.4287,-90.1773,10150,1542,176,211,174,5,0,3,981.32,1
1,51,2,12,2,4,36,1,59,35.584,-80.8685,69793,217,357,468,107,3,1,8,320.85,1
1,51,2,9,2,4,32,1,304,40.2878,-74.0162,8097,433,144,545,373,1,1,7,21.33,1
1,14,2,14,2,4,41,1,183,41.1832,-96.9882,614,344,292,463,230,4,1,6,1117.99,1
1,143,2,15,2,4,13,1,281,36.6966,-96.7869,471,137,238,165,119,4,1,8,86.03,0
0,88,2,12,2,4,51,1,50,42.9147,-83.4845,6951,470,46,237,525,8,1,3,727.2,1
1,88,2,12,2,4,41,1,118,43.857,-70.1031,7879,1077,320,413,257,6,1,6,810.7,1
0,24,1,14,2,4,51,1,233,38.9318,-89.9618,2401,71,292,608,595,5,1,6,18.53,1
1,128,2,14,2,4,41,1,232,43.9446,-88.0911,5196,1113,330,42,223,7,1,6,1.79,0
1,150,2,10,2,1,37,1,120,44.0948,-70.23899999999999,23045,1046,292,503,352,7,0,5,22.61,0
1,51,2,9,2,4,41,1,292,33.9659,-80.9355,333497,910,154,571,265,8,0,3,27.04,0
0,10,1,12,2,4,15,1,337,39.9972,-88.6962,478,452,19,48,347,0,1,6,34.67,0
0,144,2,9,2,4,32,1,118,34.7543,-86.6546,190178,799,280,235,393,4,1,0,124.45,1
1,71,2,14,2,4,37,1,278,39.5483,-119.7957,276896,177,18,611,37,4,1,8,19.4,0
0,44,2,9,2,4,41,1,233,33.6372,-96.6184,46563,101,292,589,588,4,0,6,195.74,0
0,103,3,9,2,4,51,1,169,26.4722,-81.8122,224256,1271,292,502,189,6,0,9,722.07,1
1,100,2,9,2,4,37,1,50,40.9661,-76.8575,645,380,46,444,239,2,0,4,45.18,0
1,88,2,12,4,4,32,0,281,32.2844,-86.992,800,1442,301,577,316,5,0,1,69.6,0
1,31,2,15,4,1,32,0,107,44.1554,-72.4847,970,675,163,540,675,6,1,7,314.03,1
1,127,2,15,4,4,32,0,339,40.9115,-74.414,15269,367,208,123,548,5,0,10,290.42,1
0,13,2,11,0,4,32,0,50,29.8826,-84.5964,217,1301,292,36,743,4,0,6,261.05,1
0,51,2,11,4,4,32,0,120,33.2887,-111.0985,2872,1060,105,126,148,5,0,7,48.27,0
0,134,2,15,4,4,32,0,341,31.8351,-101.0017,1143,378,129,397,591,3,0,6,893.53,1
0,0,2,15,4,4,32,0,118,38.8856,-77.1802,116155,178,18,189,42,7,0,3,479.42,1
1,85,2,9,4,4,46,0,233,38.8954,-77.1633,207410,299,29,202,385,6,1,4,12.3,1
1,93,1,12,0,4,32,0,50,38.0649,-99.2374,365,177,18,611,37,5,1,8,71.44,0
0,97,1,15,4,2,32,0,248,43.6849,-71.2551,1368,340,25,349,526,7,0,7,967.35,1
1,51,2,11,5,4,32,0,233,44.8755,-88.1555,5548,1436,111,170,329,9,0,2,870.95,1
1,31,2,11,6,4,32,0,339,35.7206,-108.0271,5662,253,145,86,677,5,0,5,32.69,0
1,31,2,11,4,4,32,0,202,42.8223,-83.2829,24840,153,292,84,737,6,0,4,9.44,1
0,145,2,8,4,4,32,0,57,39.5756,-83.7153,338,529,357,430,183,4,1,0,83.44,0
